created At,tree ID,curb loc,status,spc common,zip city,boroName
8/31/2015,192534,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/25/2015,173882,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/2/2015,198936,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/28/2015,181905,OnCurb,Alive,green ash,Ridgewood,Queens
9/1/2015,195373,OnCurb,Alive,green ash,Woodside,Queens
9/1/2015,194015,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,190388,OnCurb,Alive,London planetree,New York,Manhattan
8/30/2015,190454,OnCurb,Alive,honeylocust,Jackson Heights,Queens
9/7/2015,208304,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/25/2015,174074,OnCurb,Alive,honeylocust,New York,Manhattan
9/8/2015,209189,OnCurb,Alive,honeylocust,Bronx,Bronx
8/25/2015,173974,OnCurb,Alive,ginkgo,Staten Island,Staten Island
9/8/2015,209204,OnCurb,Alive,honeylocust,Bronx,Bronx
9/8/2015,209104,OnCurb,Alive,honeylocust,Bronx,Bronx
8/30/2015,188984,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/2/2015,198842,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/30/2015,188699,OnCurb,Alive,ginkgo,Flushing,Queens
9/1/2015,195668,OnCurb,Alive,honeylocust,Bronx,Bronx
8/16/2015,151473,OnCurb,Alive,silver maple,Jamaica,Queens
8/16/2015,150270,OnCurb,Alive,silver maple,East Elmhurst,Queens
8/17/2015,152323,OnCurb,Alive,silver maple,Bayside,Queens
8/18/2015,155682,OnCurb,Alive,silver maple,Woodhaven,Queens
8/8/2015,130395,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/17/2015,154546,OnCurb,Alive,silver maple,Brooklyn,Brooklyn
8/20/2015,162720,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/13/2015,143649,OnCurb,Alive,black cherry,Staten Island,Staten Island
8/20/2015,162951,OnCurb,Alive,silver maple,Bronx,Bronx
8/16/2015,150534,OnCurb,Alive,silver maple,Brooklyn,Brooklyn
9/1/2015,195290,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/30/2015,189842,OnCurb,Alive,silver maple,Flushing,Queens
9/5/2015,204500,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/25/2015,173826,OnCurb,Alive,ginkgo,New York,Manhattan
9/9/2015,211762,OnCurb,Alive,crab apple,New York,Manhattan
9/9/2015,212011,OffsetFromCurb,Alive,crab apple,New York,Manhattan
9/2/2015,198843,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/8/2015,210643,OnCurb,Alive,honeylocust,New York,Manhattan
9/9/2015,211211,OnCurb,Alive,honeylocust,Astoria,Queens
9/4/2015,201917,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/6/2015,206697,OnCurb,Alive,honeylocust,New York,Manhattan
9/6/2015,206699,OnCurb,Alive,honeylocust,New York,Manhattan
9/6/2015,207516,OnCurb,Alive,ginkgo,New York,Manhattan
8/31/2015,193112,OnCurb,Alive,honeylocust,New York,Manhattan
9/1/2015,193510,OnCurb,Alive,ginkgo,Long Island City,Queens
8/25/2015,175213,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
6/18/2015,25789,OnCurb,Alive,Siberian elm,Brooklyn,Brooklyn
6/27/2015,37553,OnCurb,Alive,weeping willow,Corona,Queens
7/27/2015,98064,OnCurb,Alive,Chinese chestnut,Flushing,Queens
6/17/2015,24183,OnCurb,Alive,Siberian elm,Staten Island,Staten Island
7/27/2015,96726,OnCurb,Alive,black walnut,Astoria,Queens
6/7/2015,11994,OnCurb,Alive,smoketree,Flushing,Queens
7/2/2015,46288,OnCurb,Alive,black walnut,Staten Island,Staten Island
6/28/2015,38793,OnCurb,Alive,smoketree,Brooklyn,Brooklyn
7/17/2015,74028,OnCurb,Alive,Siberian elm,New York,Manhattan
7/21/2015,81884,OnCurb,Alive,Siberian elm,Brooklyn,Brooklyn
8/14/2015,145192,OnCurb,Alive,Siberian elm,New York,Manhattan
7/18/2015,75700,OnCurb,Alive,black walnut,Brooklyn,Brooklyn
7/31/2015,107479,OnCurb,Alive,weeping willow,Staten Island,Staten Island
8/25/2015,173479,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,174213,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/8/2015,209809,OnCurb,Alive,honeylocust,Bronx,Bronx
9/8/2015,210645,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,188685,OnCurb,Alive,American linden,New York,Manhattan
8/29/2015,187858,OnCurb,Alive,ginkgo,Astoria,Queens
9/3/2015,199715,OnCurb,Alive,crab apple,New York,Manhattan
9/9/2015,211792,OnCurb,Alive,crab apple,New York,Manhattan
9/9/2015,212294,OnCurb,Alive,crab apple,New York,Manhattan
8/30/2015,188794,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/1/2015,193508,OnCurb,Alive,ginkgo,Long Island City,Queens
9/5/2015,204636,OffsetFromCurb,Alive,crab apple,Brooklyn,Brooklyn
8/29/2015,186790,OnCurb,Alive,honeylocust,Bronx,Bronx
9/2/2015,198573,OnCurb,Alive,honeylocust,Jackson Heights,Queens
9/6/2015,206418,OnCurb,Alive,honeylocust,New York,Manhattan
9/8/2015,210823,OnCurb,Alive,ginkgo,Ridgewood,Queens
8/29/2015,187198,OnCurb,Alive,American linden,East Elmhurst,Queens
8/25/2015,173476,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/9/2015,211280,OnCurb,Alive,honeylocust,Astoria,Queens
9/7/2015,208197,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/8/2015,210530,OnCurb,Alive,honeylocust,Bronx,Bronx
9/9/2015,211941,OnCurb,Alive,honeylocust,Staten Island,Staten Island
8/31/2015,192757,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/1/2015,195997,OnCurb,Alive,honeylocust,New York,Manhattan
9/9/2015,211791,OffsetFromCurb,Alive,crab apple,New York,Manhattan
8/30/2015,188802,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/4/2015,201806,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/6/2015,206536,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/1/2015,194600,OnCurb,Alive,honeylocust,New York,Manhattan
9/2/2015,196415,OnCurb,Alive,honeylocust,Richmond Hill,Queens
8/25/2015,174212,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/9/2015,211759,OnCurb,Alive,crab apple,New York,Manhattan
8/29/2015,187759,OnCurb,Alive,honeylocust,New York,Manhattan
8/18/2015,156825,OffsetFromCurb,Alive,American linden,New York,Manhattan
8/29/2015,187773,OnCurb,Alive,American linden,Bronx,Bronx
8/30/2015,188677,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/2/2015,198848,OnCurb,Alive,American linden,Brooklyn,Brooklyn
8/29/2015,185969,OnCurb,Alive,American linden,Bronx,Bronx
9/8/2015,210644,OnCurb,Alive,honeylocust,New York,Manhattan
8/25/2015,173081,OnCurb,Alive,river birch,Staten Island,Staten Island
8/28/2015,183427,OnCurb,Alive,green ash,Jackson Heights,Queens
9/1/2015,195009,OnCurb,Alive,green ash,Woodside,Queens
8/24/2015,171560,OnCurb,Alive,green ash,Staten Island,Staten Island
9/2/2015,196546,OnCurb,Alive,green ash,New York,Manhattan
9/4/2015,203616,OnCurb,Alive,London planetree,Forest Hills,Queens
9/4/2015,201775,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,201776,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/7/2015,208177,OnCurb,Alive,American elm,New York,Manhattan
9/4/2015,201825,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/5/2015,205251,OffsetFromCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,201675,OnCurb,Alive,London planetree,Staten Island,Staten Island
8/20/2015,161382,OnCurb,Alive,sycamore maple,Staten Island,Staten Island
8/25/2015,174127,OnCurb,Alive,honeylocust,New York,Manhattan
9/1/2015,196068,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,189416,OnCurb,Alive,crab apple,Flushing,Queens
9/8/2015,209106,OnCurb,Alive,honeylocust,Bronx,Bronx
8/29/2015,185404,OffsetFromCurb,Alive,crab apple,Bronx,Bronx
8/25/2015,174276,OnCurb,Alive,ginkgo,New York,Manhattan
9/1/2015,194364,OnCurb,Alive,American linden,Brooklyn,Brooklyn
9/9/2015,211259,OnCurb,Alive,honeylocust,Astoria,Queens
9/4/2015,201599,OffsetFromCurb,Alive,honeylocust,Rockaway Park,Queens
9/5/2015,203688,OnCurb,Alive,ginkgo,New York,Manhattan
9/7/2015,208704,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/3/2015,199710,OnCurb,Alive,crab apple,New York,Manhattan
9/9/2015,212295,OffsetFromCurb,Alive,crab apple,New York,Manhattan
8/21/2015,163855,OnCurb,Alive,eastern redcedar,Brooklyn,Brooklyn
9/4/2015,202145,OnCurb,Alive,silver maple,Bronx,Bronx
8/26/2015,178310,OnCurb,Alive,silver maple,Woodhaven,Queens
8/29/2015,185866,OnCurb,Alive,black cherry,Bronx,Bronx
8/31/2015,191832,OnCurb,Alive,Turkish hazelnut,Brooklyn,Brooklyn
9/3/2015,199301,OnCurb,Alive,silver maple,Jamaica,Queens
9/8/2015,209265,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/30/2015,190360,OnCurb,Alive,honeylocust,New York,Manhattan
9/9/2015,211788,OnCurb,Alive,crab apple,New York,Manhattan
9/6/2015,206539,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,174302,OnCurb,Alive,honeylocust,New York,Manhattan
8/26/2015,177827,OnCurb,Alive,American linden,New York,Manhattan
8/29/2015,187856,OnCurb,Alive,ginkgo,Astoria,Queens
8/26/2015,177373,OnCurb,Alive,weeping willow,Staten Island,Staten Island
8/22/2015,165671,OnCurb,Alive,Chinese chestnut,Brooklyn,Brooklyn
7/14/2015,66333,OnCurb,Alive,Siberian elm,Brooklyn,Brooklyn
8/6/2015,124059,OnCurb,Alive,Siberian elm,Brooklyn,Brooklyn
8/18/2015,156883,OffsetFromCurb,Alive,weeping willow,Staten Island,Staten Island
9/2/2015,196232,OnCurb,Alive,London planetree,Kew Gardens,Queens
9/3/2015,199942,OnCurb,Alive,London planetree,Oakland Gardens,Queens
9/5/2015,205256,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/26/2015,178114,OnCurb,Alive,London planetree,Little Neck,Queens
9/1/2015,193515,OnCurb,Alive,London planetree,Sunnyside,Queens
9/1/2015,194594,OffsetFromCurb,Alive,London planetree,East Elmhurst,Queens
8/27/2015,180388,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/27/2015,180390,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/2/2015,196245,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,200875,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/8/2015,209145,OnCurb,Alive,London planetree,Bronx,Bronx
9/8/2015,209146,OnCurb,Alive,London planetree,Bronx,Bronx
8/30/2015,188939,OnCurb,Alive,London planetree,Rego Park,Queens
9/7/2015,208509,OnCurb,Alive,London planetree,Oakland Gardens,Queens
9/7/2015,208510,OnCurb,Alive,London planetree,Oakland Gardens,Queens
8/31/2015,190948,OffsetFromCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,189858,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/26/2015,176289,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/25/2015,173664,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/2/2015,198900,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/6/2015,206537,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/28/2015,181924,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/25/2015,173068,OnCurb,Alive,katsura tree,Staten Island,Staten Island
9/4/2015,201678,OnCurb,Alive,London planetree,Staten Island,Staten Island
9/4/2015,200876,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,189169,OnCurb,Alive,American elm,Brooklyn,Brooklyn
9/1/2015,193517,OnCurb,Alive,London planetree,Sunnyside,Queens
9/3/2015,199440,OffsetFromCurb,Alive,London planetree,Fresh Meadows,Queens
9/5/2015,203943,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/5/2015,203945,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/2/2015,196932,OnCurb,Alive,London planetree,Kew Gardens,Queens
8/25/2015,173972,OnCurb,Alive,ginkgo,Staten Island,Staten Island
9/4/2015,203518,OnCurb,Alive,crab apple,Forest Hills,Queens
9/9/2015,212006,OnCurb,Alive,American linden,New York,Manhattan
9/1/2015,195359,OnCurb,Alive,London planetree,Sunnyside,Queens
9/3/2015,199939,OnCurb,Alive,London planetree,Oakland Gardens,Queens
9/5/2015,205252,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/1/2015,195610,OnCurb,Alive,London planetree,Sunnyside,Queens
9/1/2015,194588,OffsetFromCurb,Alive,London planetree,East Elmhurst,Queens
8/19/2015,159660,OnCurb,Alive,Kentucky coffeetree,College Point,Queens
8/26/2015,176889,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/28/2015,182588,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/26/2015,178011,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/18/2015,156002,OnCurb,Alive,Kentucky coffeetree,Brooklyn,Brooklyn
8/22/2015,165058,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/29/2015,185731,OnCurb,Alive,Kentucky coffeetree,Bronx,Bronx
9/5/2015,205253,OffsetFromCurb,Alive,London planetree,Brooklyn,Brooklyn
9/1/2015,195608,OnCurb,Alive,London planetree,Sunnyside,Queens
9/1/2015,195611,OnCurb,Alive,London planetree,Sunnyside,Queens
8/31/2015,192967,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,201677,OnCurb,Alive,London planetree,Staten Island,Staten Island
9/7/2015,208747,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,189509,OnCurb,Alive,sycamore maple,Flushing,Queens
9/4/2015,200874,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,188973,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/30/2015,188974,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/8/2015,209148,OnCurb,Alive,London planetree,Bronx,Bronx
9/7/2015,208511,OnCurb,Alive,London planetree,Oakland Gardens,Queens
8/31/2015,190946,OffsetFromCurb,Alive,London planetree,Brooklyn,Brooklyn
9/6/2015,206541,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,187271,OnCurb,Alive,honeylocust,New York,Manhattan
9/1/2015,195360,OnCurb,Alive,ginkgo,Sunnyside,Queens
8/30/2015,188689,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,201607,OffsetFromCurb,Alive,honeylocust,Rockaway Park,Queens
9/1/2015,194105,OnCurb,Alive,honeylocust,New York,Manhattan
9/1/2015,194106,OnCurb,Alive,honeylocust,New York,Manhattan
9/5/2015,203698,OnCurb,Alive,honeylocust,New York,Manhattan
9/3/2015,199721,OnCurb,Alive,crab apple,New York,Manhattan
9/9/2015,211804,OffsetFromCurb,Alive,crab apple,New York,Manhattan
8/31/2015,193020,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/1/2015,193887,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,174085,OnCurb,Alive,honeylocust,New York,Manhattan
8/29/2015,187208,OnCurb,Alive,American linden,East Elmhurst,Queens
9/9/2015,211765,OffsetFromCurb,Alive,crab apple,New York,Manhattan
8/30/2015,190350,OnCurb,Alive,American linden,New York,Manhattan
9/2/2015,196400,OnCurb,Alive,honeylocust,Richmond Hill,Queens
8/30/2015,188676,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/9/2015,211940,OnCurb,Alive,honeylocust,Staten Island,Staten Island
8/29/2015,185970,OnCurb,Alive,American linden,Bronx,Bronx
9/8/2015,210897,OnCurb,Alive,ginkgo,New York,Manhattan
8/31/2015,193113,OnCurb,Alive,honeylocust,New York,Manhattan
9/10/2015,214137,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,175542,OnCurb,Alive,ginkgo,New York,Manhattan
9/1/2015,194560,OnCurb,Alive,honeylocust,New York,Manhattan
9/6/2015,206628,OnCurb,Alive,honeylocust,Corona,Queens
8/23/2015,168768,OnCurb,Alive,green ash,Ridgewood,Queens
8/26/2015,178978,OnCurb,Alive,green ash,Bronx,Bronx
8/28/2015,183307,OnCurb,Alive,green ash,Jackson Heights,Queens
8/31/2015,192535,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/4/2015,201392,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/27/2015,179700,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/7/2015,208194,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/26/2015,177074,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/28/2015,183325,OnCurb,Alive,green ash,Jackson Heights,Queens
9/8/2015,209230,OnCurb,Alive,green ash,Astoria,Queens
9/8/2015,210883,OnCurb,Alive,ginkgo,New York,Manhattan
8/29/2015,187201,OnCurb,Alive,honeylocust,East Elmhurst,Queens
8/25/2015,174301,OnCurb,Alive,honeylocust,New York,Manhattan
8/28/2015,181828,OnCurb,Alive,London planetree,Ridgewood,Queens
8/27/2015,180511,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/1/2015,194011,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/1/2015,194013,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/3/2015,200112,OnCurb,Alive,London planetree,Flushing,Queens
8/30/2015,188546,OnCurb,Alive,London planetree,New York,Manhattan
9/4/2015,200848,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,200850,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/5/2015,205194,OnCurb,Alive,London planetree,Kew Gardens,Queens
8/30/2015,189084,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/1/2015,195634,OnCurb,Alive,London planetree,Bronx,Bronx
9/1/2015,195602,OnCurb,Alive,London planetree,Bronx,Bronx
8/29/2015,185439,OnCurb,Alive,London planetree,Bronx,Bronx
8/27/2015,180376,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/29/2015,187460,OnCurb,Alive,willow oak,Corona,Queens
8/29/2015,187696,OnCurb,Alive,London planetree,Forest Hills,Queens
9/2/2015,198777,OnCurb,Alive,London planetree,Jackson Heights,Queens
8/26/2015,178104,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/3/2015,200832,OnCurb,Alive,London planetree,Woodside,Queens
8/30/2015,188730,OnCurb,Alive,London planetree,Astoria,Queens
8/30/2015,189768,OnCurb,Alive,ginkgo,Astoria,Queens
9/1/2015,196050,OnCurb,Alive,ginkgo,New York,Manhattan
9/9/2015,211777,OnCurb,Alive,crab apple,New York,Manhattan
8/30/2015,190319,OnCurb,Alive,honeylocust,New York,Manhattan
9/8/2015,209203,OnCurb,Alive,honeylocust,Bronx,Bronx
8/22/2015,165145,OnCurb,Alive,black locust,Ridgewood,Queens
8/15/2015,148994,OnCurb,Alive,black locust,Ridgewood,Queens
8/27/2015,180078,OnCurb,Alive,Schumard's oak,Brooklyn,Brooklyn
8/31/2015,191678,OnCurb,Alive,Schumard's oak,Bronx,Bronx
8/29/2015,186412,OnCurb,Alive,Cornelian cherry,Bronx,Bronx
8/29/2015,186737,OnCurb,Alive,black locust,Bronx,Bronx
9/3/2015,199934,OnCurb,Alive,Persian ironwood,Whitestone,Queens
8/30/2015,188652,OnCurb,Alive,golden raintree,Flushing,Queens
9/7/2015,208358,OffsetFromCurb,Alive,London planetree,New York,Manhattan
9/7/2015,208383,OffsetFromCurb,Alive,London planetree,New York,Manhattan
9/2/2015,196208,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/4/2015,203403,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
8/28/2015,182768,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/7/2015,208386,OnCurb,Alive,ginkgo,New York,Manhattan
9/8/2015,209354,OnCurb,Alive,American linden,Staten Island,Staten Island
8/31/2015,192710,OnCurb,Alive,American linden,Brooklyn,Brooklyn
8/25/2015,173973,OnCurb,Alive,ginkgo,Staten Island,Staten Island
8/29/2015,187779,OnCurb,Alive,crab apple,Bronx,Bronx
9/9/2015,211145,OnCurb,Alive,ginkgo,Astoria,Queens
9/1/2015,194365,OnCurb,Alive,American linden,Brooklyn,Brooklyn
8/26/2015,178102,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/1/2015,195669,OnCurb,Alive,honeylocust,Bronx,Bronx
9/7/2015,208705,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/8/2015,210758,OnCurb,Alive,honeylocust,Flushing,Queens
8/30/2015,188498,OnCurb,Alive,American linden,New York,Manhattan
9/10/2015,214136,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/24/2015,169920,OnCurb,Alive,Kentucky coffeetree,Rockaway Park,Queens
8/26/2015,176190,OnCurb,Alive,crimson king maple,Kew Gardens,Queens
8/16/2015,149331,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/15/2015,146024,OnCurb,Alive,American beech,Brooklyn,Brooklyn
8/16/2015,149799,OnCurb,Alive,Kentucky coffeetree,Brooklyn,Brooklyn
8/16/2015,149800,OnCurb,Alive,Kentucky coffeetree,Brooklyn,Brooklyn
8/27/2015,180669,OnCurb,Alive,crimson king maple,Forest Hills,Queens
9/2/2015,198031,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/7/2015,126836,OnCurb,Alive,Norway spruce,Brooklyn,Brooklyn
8/19/2015,159778,OnCurb,Alive,crimson king maple,Staten Island,Staten Island
8/20/2015,161867,OnCurb,Alive,Kentucky coffeetree,Brooklyn,Brooklyn
8/30/2015,190362,OnCurb,Alive,honeylocust,New York,Manhattan
9/2/2015,198585,OnCurb,Alive,American linden,Jackson Heights,Queens
9/11/2015,214813,OnCurb,Alive,London planetree,Bronx,Bronx
9/2/2015,199033,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
9/8/2015,209030,OnCurb,Alive,ash,Staten Island,Staten Island
8/25/2015,174216,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,186951,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,174283,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,189174,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,173079,OnCurb,Alive,ginkgo,Staten Island,Staten Island
8/26/2015,177828,OnCurb,Alive,American linden,New York,Manhattan
9/1/2015,193504,OnCurb,Alive,honeylocust,Long Island City,Queens
8/30/2015,188692,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,201609,OffsetFromCurb,Alive,honeylocust,Rockaway Park,Queens
9/6/2015,206290,OnCurb,Alive,ginkgo,Astoria,Queens
9/8/2015,209716,OnCurb,Alive,honeylocust,Bronx,Bronx
9/8/2015,209665,OnCurb,Alive,honeylocust,Bronx,Bronx
9/8/2015,210533,OnCurb,Alive,honeylocust,Bronx,Bronx
8/29/2015,187452,OnCurb,Alive,honeylocust,Corona,Queens
8/29/2015,187756,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,189173,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/30/2015,188688,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,188691,OnCurb,Alive,honeylocust,New York,Manhattan
9/3/2015,199720,OnCurb,Alive,crab apple,New York,Manhattan
9/10/2015,213474,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/1/2015,193886,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/6/2015,206875,OnCurb,Alive,honeylocust,Long Island City,Queens
8/31/2015,192300,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/2/2015,198570,OnCurb,Alive,London planetree,Jackson Heights,Queens
9/1/2015,195362,OnCurb,Alive,London planetree,Sunnyside,Queens
9/5/2015,205113,OnCurb,Alive,American elm,Richmond Hill,Queens
9/5/2015,205258,OnCurb,Alive,London planetree,Brooklyn,Brooklyn
